关系样本ID,事件样本ID,查询ID,公司,证券代码,检索截止时间,查询假设,候选文档ID,候选公告标题,候选发布日期,候选原文链接,关键证据定位,关键证据原文,相关性等级,关系路径可成立,标注理由,标注员,标注时间
V4-R-Q002-C07,V4-E-Q002-C07,V4-Q002,比亚迪,002594,2026-08-26T18:00:00+08:00,高端车型与产品结构升级能否改善汽车业务单车盈利,DOC-EVT-002594-00335,2025年年度报告摘要,2026-03-28T00:00:00+08:00,http://static.cninfo.com.cn/finalpage/2026-03-28/1225045350.PDF,第1页,"比亚迪股份有限公司 2025 年年度报告摘要 1 证券代码：002594 证券简称：比亚迪 公告编号：2026-004 比亚迪股份有限公司2025 年年度报告摘要 一、重要提示 本年度报告摘要来自年度报告全文，为全面了解本公司的经营成果、财务状况及未来发展规划，投资者应当到证监会指 定媒体仔细阅读年度报告全文。 所有董事均已出席了审议本报告的董事会会议。 非标准审计意见提示 □适用 不适用 董事会审议的报告期利润分配预案或公积金转增股本预案 适用 □不适用 是否以公积金转增股本 □是 否 公司经本次董事会审议通过的利润分配预案为:以 9,117,197,565 为基数，向全体股东每 10股派发现金红利 3.58 元 (含税)，送红股 0股(含税)，不以公积金转增股本。 董事会决议通过的本报告期优先股利润分配预案 □适用 不适用 二、公司基本情况 1、公司简介 股票简称 比亚迪（A 股）、比亚迪股份（H股） 股票代码 002594、01211、81211 股票上市交易所 深圳证券交易所、香港联合交易所有限公司 联系人和联系方式 董事会秘书 证券事务代表 姓名 李黔 程燕/吴越 办公地址 深圳市坪山区比亚迪路 3009 号 深圳市坪山区比亚迪路 3009 号 传真 （+86）755-8420 2222 （+86）755-8420 2222 电话 （+86）755-8988 8888-62126 （+86）755-8988 8888-62126 电子信箱 db@byd.c…",,,,,
V4-R-Q002-C01,V4-E-Q002-C01,V4-Q002,比亚迪,002594,2026-08-26T18:00:00+08:00,高端车型与产品结构升级能否改善汽车业务单车盈利,DOC-EVT-002594-00296,外汇衍生品交易业务管理制度（2025年10月）,2025-10-31T00:00:00+08:00,http://static.cninfo.com.cn/finalpage/2025-10-31/1224776147.PDF,第1页,比亚迪股份有限公司 外汇衍生品交易业务管理制度 第一章 总 则 第一条 为规范比亚迪股份有限公司（以下简称“公司”）及其下属控股子 公司外汇衍生品交易业务，加强对外汇衍生品交易业务的管理，防范投资风险， 维护公司资产安全，依据《中华人民共和国公司法》、《中华人民共和国证券法》、 《中华人民共和国期货和衍生品法》、《深圳证券交易所股票上市规则》、《上 市公司信息披露管理办法》、《深圳证券交易所上市公司自律监管指引第1号— —主板上市公司规范运作》、《深圳证券交易所上市公司自律监管指引第7号— —交易与关联交易》等有关法律、法规、规范性文件的有关规定，结合《公司章 程》及公司实际业务情况，特制定本制度。 第二条 本制度适用于公司及其下属控股子公司的外汇衍生品交易业务。下 属控股子公司进行外汇衍生品交易业务视同公司外汇衍生品交易业务，适用本制 度，但未经公司同意，公司下属子公司不得操作该业务。公司应当参照本制度相 关规定，履行相关审批和信息披露义务。 第三条 本制度所称外汇衍生品交易业务是一种金融合约的交易活动，外汇 衍生品是指从原生资产派生出来的外汇交易工具，其价值取决于一种或多种基础 资产或指数。业务品种具体包括：远期业务、掉期（互换）业务、期权业务等及 以上业务的组合。 第二章 操作原则 第四条 公司开展外汇衍生品交易业务，应符合国家相关法律法规、《公司 章程》和本制度的相关规定。公司开展外汇衍生品交易业务应当以套期保值为目 的。公司从事套期保值业务，是指为管理因其资产、负…,,,,,
V4-R-Q002-C06,V4-E-Q002-C06,V4-Q002,比亚迪,002594,2026-08-26T18:00:00+08:00,高端车型与产品结构升级能否改善汽车业务单车盈利,DOC-EVT-002594-00375,2026年一季度报告,2026-04-29T00:00:00+08:00,http://static.cninfo.com.cn/finalpage/2026-04-29/1225233071.PDF,第2页,"比亚迪股份有限公司 2026 年第一季度报告 2 一、主要财务数据 （一） 主要会计数据和财务指标 公司是否需追溯调整或重述以前年度会计数据 □是 否 本报告期 上年同期 本报告期比上年同期增 减（%） 营业收入（元） 150,225,314,000.00 170,360,448,000.00 -11.82% 归属于上市公司股东的净利润（元） 4,084,551,000.00 9,154,985,000.00 -55.38% 归属于上市公司股东的扣除非经常性损 益的净利润（元） 4,147,574,000.00 8,171,627,000.00 -49.24% 经营活动产生的现金流量净额（元） 2,790,305,000.00 8,580,961,000.00 -67.48% 基本每股收益（元/股） 0.4480 1.0391 -56.89% 稀释每股收益（元/股） 0.4480 1.0391 -56.89% 加权平均净资产收益率 1.65% 4.37% -2.72% 本报告期末 上年度末 本报告期末比上年度末 增减（%） 总资产（元） 902,076,965,000.00 883,729,883,000.00 2.08% 归属于上市公司股东的所有者权益 （元） 249,916,729,000.00 246,274,606,000.00 1.48% 注：于 2025 年 7 月，本公司派发股票股利2,431,252,684 股，资本公积转增股本3,646,879,026…",,,,,
V4-R-Q002-C02,V4-E-Q002-C02,V4-Q002,比亚迪,002594,2026-08-26T18:00:00+08:00,高端车型与产品结构升级能否改善汽车业务单车盈利,DOC-EVT-002594-00344,关于开展外汇衍生品套期保值交易业务的公告,2026-03-28T00:00:00+08:00,http://static.cninfo.com.cn/finalpage/2026-03-28/1225045361.PDF,第1页,1 证券代码：002594 证券简称：比亚迪 公告编号：2026-012 比亚迪股份有限公司 关于开展外汇衍生品套期保值交易业务的公告 本公司董事会及全体董事保证本公告内容不存在任何虚假记载、误导性陈述 或者重大遗漏。 重要内容提示： 1、交易类型：比亚迪股份有限公司（以下简称“公司”）及控股子公司拟开 展外汇衍生品交易业务的衍生品交易类型包括：远期、掉期、期权及相关组合产 品。 2、交易金额、交易保证金及权利金：公司及控股子公司拟开展的外汇衍生 品交易业务额度为等值170亿美元，额度使用期限自该事项获第八届董事会第二 十二次会议审议通过之日起12个月内（以下简称“期限内”）。上述额度在期限内 可循环滚动使用，但期限内任一时点的投资余额不超过等值170亿美元；所涉及 的外汇衍生品仅占用公司及控股子公司在合作金融机构的授信额度，不需要缴纳 保证金，在授权期限内任一时点预计占用的授信额度不超过等值8.5亿美元。 3、风险提示：本交易无本金或收益保证，在交易过程中存在市场风险、流 动性风险、履约风险等，敬请投资者注意投资风险。 一、外汇衍生品交易业务情况概述 1、交易目的：伴随公司及控股子公司海外业务快速发展，外汇风险敞口不 断扩大，加之近年来国际政治、经济形势复杂多变，汇率和利率波动加剧，公司 的外汇风险敞口管理需求也进一步增加。为积极开展外汇风险管理，公司及控股 子公司拟根据具体业务情况，开展外汇衍生品交易业务。公司及控股子公司开展 的外汇衍生品交易与日常经营需求紧密相关，是…,,,,,
V4-R-Q002-C05,V4-E-Q002-C05,V4-Q002,比亚迪,002594,2026-08-26T18:00:00+08:00,高端车型与产品结构升级能否改善汽车业务单车盈利,DOC-EVT-002594-00265,关于增加外汇衍生品套期保值交易业务额度的公告,2025-08-02T00:00:00+08:00,http://static.cninfo.com.cn/finalpage/2025-08-02/1224368795.PDF,第1页,1 证券代码：002594 证券简称：比亚迪 公告编号：2025-050 比亚迪股份有限公司 关于增加外汇衍生品套期保值交易业务额度的公告 本公司董事会及全体董事保证本公告内容不存在任何虚假记载、 误导性陈述 或者重大遗漏。 重要内容提示： 1、交易类型：比亚迪股份有限公司（以下简称“公司” ）及控股子公司拟开 展外汇衍生品交易业务的衍生品交易类型包括：远期、掉期、期权及相关组合产 品。 2、交易金额、交易保证金及权利金：公司及控股子公司拟开展的外汇衍生 品交易业务额度由等值100亿美元增加至等值120亿美元， 额度使用期限自该事项 获第八届董事会第十九次会议审议通过之日起12个月内（以下简称“期限内” ） 。 上述额度在期限内可循环滚动使用，但期限内任一时点的投资余额不超过等值 120亿美元；所涉及的外汇衍生品仅占用公司及控股子公司在合作金融机构的授 信额度，不需要缴纳保证金，在授权期限内任一时点预计占用的授信额度由不超 过等值5亿美元增加至不超过等值6亿美元。 3、风险提示：本交易无本金或收益保证，在交易过程中存在市场风险、流 动性风险、履约风险等，敬请投资者注意投资风险。 一、外汇衍生品交易业务情况概述 1、交易目的：伴随公司及控股子公司海外业务快速发展，外汇风险敞口不 断扩大，加之2025年以来，国际政治、经济形势复杂多变，汇率和利率波动加剧， 公司的外汇风险敞口管理需求也进一步增加。为积极开展外汇风险管理，公司及 控股子公司拟根据具体业务情况，增加外汇衍生品交易业…,,,,,
V4-R-Q002-C03,V4-E-Q002-C03,V4-Q002,比亚迪,002594,2026-08-26T18:00:00+08:00,高端车型与产品结构升级能否改善汽车业务单车盈利,DOC-EVT-002594-00345,关于开展外汇衍生品交易业务的可行性分析报告,2026-03-28T00:00:00+08:00,http://static.cninfo.com.cn/finalpage/2026-03-28/1225045362.PDF,第1页,比亚迪股份有限公司 关于开展外汇衍生品交易业务的可行性分析报告 一、 公司开展外汇衍生品交易业务的背景 比亚迪股份有限公司（以下简称“公司”）及控股子公司海外业务快速发展， 外汇风险敞口不断扩大，加之近年来国际政治、经济形势复杂多变，汇率和利率 波动加剧，公司的外汇风险敞口管理需求也进一步增加。 公司以汇率风险中性为管理原则，为控制风险，拟开展外汇衍生品交易业务。 公司开展的外汇衍生品交易与日常经营需求紧密相关，是基于公司外币资产、负 债状况以及外汇收支业务情况进行，能够提高公司积极应对风险的能力，增强公 司财务稳健性。 二、 公司开展外汇衍生品交易业务的基本情况 （一）交易金额： 公司及控股子公司拟开展的外汇衍生品交易业务额度为等值 170 亿美元，额 度使用期限自该事项获第八届董事会第二十二次会议审议通过之日起 12 个月内。 上述额度在期限内可循环滚动使用，但期限内任一时点的投资余额不超过等值 170 亿美元。 （二）交易类型： 公司开展的外汇衍生品交易类型包括：远期、掉期、期权及相关组合产品。 （三）合约期限： 与基础交易期限相匹配，一般不超过三年。 （四）预计动用的交易保证金和权利金： 所涉及的外汇衍生品仅占用公司及控股子公司在合作金融机构的授信额度， 不需要缴纳保证金，在授权期限内任一时点预计占用的授信额度不超过等值8.5 亿美元。,,,,,
V4-R-Q003-C04,V4-E-Q003-C04,V4-Q003,比亚迪,002594,2026-08-26T18:00:00+08:00,动力电池与储能业务能否形成汽车业务之外的第二增长曲线,DOC-EVT-002594-00040,关于持股5%以上股东参与转融通证券出借业务期限届满的公告,2024-03-22T00:00:00+08:00,http://static.cninfo.com.cn/finalpage/2024-03-22/1219373799.PDF,第1页,"证券代码：002594 证券简称：比亚迪 公告编号：2024-026 比亚迪股份有限公司 关于持股5%以上股东参与转融通证券出借业务期限届满的公告 持股5%以上的股东融捷投资控股集团有限公司保证向本公司提供的信息内 容真实、准确、完整，没有虚假记载、误导性陈述或重大遗漏。 本公司及董事会全体成员保证公告内容与信息披露义务人提供的信息一致。 比亚迪股份有限公司（以下简称“公司”或“本公司”）于2023年9月2日披 露了 《关于持股5%以上股东参与转融通证券出借业务期限届满暨继续参与转融通 证券出借业务的预披露公告》（公告编号：2023-089），公司持股5%以上股东融 捷投资控股集团有限公司（以下简称“融捷投资控股”）将所持有的公司A股股 份不超过8,000,000股出借给中国证券金融股份有限公司，用于参与转融通证券 出借交易，参与期间为公告披露之日起15个交易日后的6个月内，出借股份未超 过公司总股本的1%（以下简称“本次转融通证券出借业务”）。 一、股东参与转融通证券出借业务期限届满的情况 公司于近日收到融捷投资控股 《关于开展转融通证券出借业务期限届满的告 知函》，截至2024年3月21日，本次转融通证券出借业务期限已届满。 二、其他相关说明 （一）融捷投资控股前次转融通证券出借业务未违反 《公司法》 、 《证券法》 、 《转融通业务监督管理试行办法》、《深圳证券交易所股票上市规则》、《深圳 证券交易所上市公司自律监管指引第1号——主板上市公司规范运作》、《深圳 证券交…",,,,,
V4-R-Q003-C08,V4-E-Q003-C08,V4-Q003,比亚迪,002594,2026-08-26T18:00:00+08:00,动力电池与储能业务能否形成汽车业务之外的第二增长曲线,DOC-EVT-002594-00140,关于召开2024年第二次临时股东会会议通知,2024-10-19T00:00:00+08:00,http://static.cninfo.com.cn/finalpage/2024-10-19/1221432598.PDF,第1页,1 证券代码：002594 证券简称：比亚迪 公告编号：2024-075 比亚迪股份有限公司 关于召开2024年第二次临时股东会会议通知 本公司及董事会全体成员保证信息披露的内容真实、准确、完整，没有虚 假记载、误导性陈述或重大遗漏。 比亚迪股份有限公司（以下简称“公司”）于2024 年 10 月 18 日召开第八 届董事会第十次会议，决定于 2024 年 11 月 5 日（星期二）召开公司 2024 年第 二次临时股东会（以下简称“本次股东会”），现将有关事项通知如下： 一、召开会议的基本情况 1、股东会届次：2024 年第二次临时股东会。 2、股东会的召集人：公司董事会。 3、会议召开的合法、合规性：召集人公司董事会认为本次股东会会议召开 符合有关法律、法规和公司章程等规定。 4、会议召开日期、时间： 现场会议时间：2024 年 11 月 5 日（星期二）上午 10:30。 网络投票时间：2024 年 11 月 5 日，其中，通过深圳证券交易所（以下简 称“深交所”）交易系统进行网络投票的具体时间为2024 年 11 月 5 日上午 9:15 —9:25、9:30—11:30 和下午 13:00-15:00；通过互联网投票系统投票的具体时 间为 2024 年 11 月 5 日 9:15-15:00。 5、会议召开方式：现场投票与网络投票相结合的方式。 公司将通过深交所交易系统和互联网投票系统 （http://wltp.cninfo.com. cn）向公司A 股股东提供网…,,,,,
V4-R-Q003-C06,V4-E-Q003-C06,V4-Q003,比亚迪,002594,2026-08-26T18:00:00+08:00,动力电池与储能业务能否形成汽车业务之外的第二增长曲线,DOC-EVT-002594-00226,2025年第一季度业绩预告,2025-04-08T11:51:10+08:00,http://static.cninfo.com.cn/finalpage/2025-04-08/1223026997.pdf,第1页,"1 证券代码：002594 证券简称：比亚迪 公告编号：2025-029 比亚迪股份有限公司 2025 年第一季度业绩预告 本公司及董事会全体成员保证信息披露的内容真实、准确、完整，没有虚假 记载、误导性陈述或重大遗漏。 一、本期业绩预计情况 1.业绩预告期间：2025 年 1 月 1 日至 3 月 31 日 2.预计的业绩情况： 亏损 扭亏为盈 √同向上升 同向下降 项 目 本报告期 上年同期 归属于上市公司 股东的净利润 盈利：人民币 850,000万元–1,000,000 万元 盈利：人民币 456,879.30万元 比上年同期上升：86.04%-118.88% 基本每股收益 盈利：人民币 2.91元/股至 3.42元/股 盈利：人民币 1.57 元/股 二、与会计师事务所沟通情况 本次业绩预告相关财务数据未经会计师事务所审计。 三、业绩变动原因说明 二零二五年第一季度，新能源汽车行业依旧保持强劲的增长势能，公司作为 行业领军企业，新能源汽车销量再创同期历史新高，且海外新能源汽车销量实现 跨越式增长，进一步巩固了全球新能源汽车销量第一的领先地位。此外，公司依 托持续扩大的规模效应和垂直整合的战略布局，助力集团业务盈利实现大幅增长。 四、其他相关说明 本次业绩预告数据是公司财务部门初步测算的结果，具体财务数据以公司披 露的2025年第一季度报告为准，敬请投资人注意投资风险。 特此公告。 比亚迪股份有限公司董事会 2025 年 4 月 8 日",,,,,
V4-R-Q003-C02,V4-E-Q003-C02,V4-Q003,比亚迪,002594,2026-08-26T18:00:00+08:00,动力电池与储能业务能否形成汽车业务之外的第二增长曲线,DOC-EVT-002594-00324,2025年第二次临时股东会决议公告,2025-12-06T00:00:00+08:00,http://static.cninfo.com.cn/finalpage/2025-12-06/1224855903.PDF,第1页,证券代码：002594 证券简称：比亚迪 公告编号：2025-064 比亚迪股份有限公司 2025 年第二次临时股东会决议公告 本公司及董事会全体成员保证信息披露的内容真实、准确、完整，没有虚假记载、误导 性陈述或重大遗漏。 特别提示： 1、本次股东会未出现否决提案的情形。 2、本次股东会不涉及变更以往股东会已通过的决议。 一、会议召开基本情况 1、会议召开时间：2025 年 12 月 5 日（星期五）上午 10:00。 2、会议召开地点：广东省深圳市坪山区比亚迪路 3009 号公司会议室。 3、会议召开方式：现场表决和网络投票相结合的方式。 4、会议召集人：比亚迪股份有限公司（以下简称“公司”、“本公司”）董事会。 5、会议主持人：王传福先生。 6、本公司于 2025 年 11 月 13 日在《证券时报》、《中国证券报》、《上海证券报》、 《证券日报》和巨潮资讯网（www.cninfo.com.cn）刊发了股东会通知，也在香港联合交易所 有限公司网站（www.hkex.com.hk）刊发了临时股东会通告，并按规定派发了通函。 7、本次会议的召集和召开程序符合《中华人民共和国公司法》、《上市公司股东会规则》 等有关法律、法规、部门规章、规范性文件及《公司章程》的规定。 二、会议出席情况 1、股东出席情况如下： 分 类 现场出席会议情况 网络投票情况 总体出席情况 人 数 代表有表决 权股份数量 （股） 占公司有 表决权股 份总数比 人数 代表有表决 权股份数量 （股） 占公…,,,,,
V4-R-Q003-C07,V4-E-Q003-C07,V4-Q003,比亚迪,002594,2026-08-26T18:00:00+08:00,动力电池与储能业务能否形成汽车业务之外的第二增长曲线,DOC-EVT-002594-00068,关于召开2023年年度报告网上说明会并征集问题的公告,2024-04-08T00:00:00+08:00,http://static.cninfo.com.cn/finalpage/2024-04-08/1219528536.PDF,第1页,证券代码：002594 证券简称：比亚迪 公告编号：2024-042 比亚迪股份有限公司 关于召开2023年年度报告网上说明会并征集问题的公告 本公司及董事会全体成员保证信息披露内容的真实、准确和完整，没有虚假 记载、误导性陈述或重大遗漏。 比亚迪股份有限公司（以下简称“公司”）已于2024年3月27日在巨潮资讯网 (www.cninfo.com.cn)披露公司《2023年年度报告》全文及其摘要，供全体股东和 投资者查询参阅。 为使广大投资者进一步详细了解公司年报信息，公司将于2024年4月10日（星 期三）下午15:00-17:00通过“路演中”平台举行2023年年度报告网上说明会。 本次说明会将采用网络远程方式举行，投资者可登陆“路演中-路演中心”（参 会链接：https://www.roadshowchina.cn/Meet/detail.html?mid=22294）参与 本次说明会。 同时，为更高质量的与投资者沟通交流、提高投资者的参会体验，公司现就 2023年度业绩和经营情况提前向投资者征集相关问题。投资者可扫描下方二维码， 进入问题征集页面。公司将于2023年年度报告网上说明会上对投资者普遍关注的 问题进行回答。,,,,,
V4-R-Q003-C05,V4-E-Q003-C05,V4-Q003,比亚迪,002594,2026-08-26T18:00:00+08:00,动力电池与储能业务能否形成汽车业务之外的第二增长曲线,DOC-EVT-002594-00344,关于开展外汇衍生品套期保值交易业务的公告,2026-03-28T00:00:00+08:00,http://static.cninfo.com.cn/finalpage/2026-03-28/1225045361.PDF,第1页,1 证券代码：002594 证券简称：比亚迪 公告编号：2026-012 比亚迪股份有限公司 关于开展外汇衍生品套期保值交易业务的公告 本公司董事会及全体董事保证本公告内容不存在任何虚假记载、误导性陈述 或者重大遗漏。 重要内容提示： 1、交易类型：比亚迪股份有限公司（以下简称“公司”）及控股子公司拟开 展外汇衍生品交易业务的衍生品交易类型包括：远期、掉期、期权及相关组合产 品。 2、交易金额、交易保证金及权利金：公司及控股子公司拟开展的外汇衍生 品交易业务额度为等值170亿美元，额度使用期限自该事项获第八届董事会第二 十二次会议审议通过之日起12个月内（以下简称“期限内”）。上述额度在期限内 可循环滚动使用，但期限内任一时点的投资余额不超过等值170亿美元；所涉及 的外汇衍生品仅占用公司及控股子公司在合作金融机构的授信额度，不需要缴纳 保证金，在授权期限内任一时点预计占用的授信额度不超过等值8.5亿美元。 3、风险提示：本交易无本金或收益保证，在交易过程中存在市场风险、流 动性风险、履约风险等，敬请投资者注意投资风险。 一、外汇衍生品交易业务情况概述 1、交易目的：伴随公司及控股子公司海外业务快速发展，外汇风险敞口不 断扩大，加之近年来国际政治、经济形势复杂多变，汇率和利率波动加剧，公司 的外汇风险敞口管理需求也进一步增加。为积极开展外汇风险管理，公司及控股 子公司拟根据具体业务情况，开展外汇衍生品交易业务。公司及控股子公司开展 的外汇衍生品交易与日常经营需求紧密相关，是…,,,,,
V4-R-Q003-C01,V4-E-Q003-C01,V4-Q003,比亚迪,002594,2026-08-26T18:00:00+08:00,动力电池与储能业务能否形成汽车业务之外的第二增长曲线,DOC-EVT-002594-00097,关于回购股份用于注销并减少注册资本暨通知债权人的第二次公告,2024-05-15T00:00:00+08:00,http://static.cninfo.com.cn/finalpage/2024-05-15/1220051975.PDF,第1页,"1 证券代码：002594 证券简称：比亚迪 公告编号：2024-057 比亚迪股份有限公司 关于回购股份用于注销并减少注册资本暨通知债权人的第二次公告 本公司及董事会全体成员保证信息披露的内容真实、准确、完整，没有虚假 记载、误导性陈述或重大遗漏。 一、通知债权人原因 比亚迪股份有限公司（以下简称“本公司”或“公司”）于2024年4月19日 召开2024年第一次临时股东大会、2024年第一次A股类别股东大会及2024年第一 次H股类别股东大会， 审议通过了 《关于审议2024年回购公司股份方案的议案》 ， 同意公司使用自有资金以集中竞价交易或中国证监会认可的其他方式回购公司 部分股份， 用于注销并减少公司注册资本， 回购股份的资金总额为人民币4亿元， 因股票价格导致回购资金总额非亿元整数时，以四舍五入法算取亿元的整数，具 体回购资金总额以回购期限届满时或者回购股份实施完毕时实际回购股份使用 的成交资金总额为准。 本次回购股份的实施期限为自公司股东大会审议通过本次 回购股份方案之日起12个月内。具体内容详见公司在2024年4月20日披露于《证 券时报》、 《中国证券报》、《上海证券报》、《证券日报》及巨潮资讯网 （www.cninfo.com.cn）的《回购报告书》（公告编号：2024-048）。 经中国证券登记结算有限责任公司深圳分公司确认，公司使用自有资金通过 回购专用证券账户以集中竞价交易方式累计回购 的1,877,000股A股股份已于 2024年5月10日注销完成。…",,,,,
